,股票代码,股票名称,板块名称
6329,301368,丰立智能,金属制品
6330,002026,山东威达,金属制品
6331,600114,东睦股份,金属制品
6332,603028,赛福天,金属制品
6333,002342,巨力索具,金属制品
6334,002871,伟隆股份,金属制品
6335,000777,中核科技,金属制品
6336,603308,应流股份,金属制品
6337,600860,京城股份,金属制品
6338,002514,宝馨科技,金属制品
6339,430510,丰光精密,金属制品
6340,605100,华丰股份,金属制品
6341,000595,宝塔实业,金属制品
6342,002164,宁波东力,金属制品
6343,688308,欧科亿,金属制品
6344,833943,优机股份,金属制品
6345,603915,国茂股份,金属制品
6346,002150,通润装备,金属制品
6347,002843,泰嘉股份,金属制品
6348,002877,智能自控,金属制品
6349,688711,宏微科技,分立器件
6350,300046,台基股份,分立器件
6351,300623,捷捷微电,分立器件
6352,300373,扬杰科技,分立器件
6353,688689,银河微电,分立器件
6354,688230,芯导科技,分立器件
6355,688261,东微半导,分立器件
6356,603290,斯达半导,分立器件
6357,688172,燕东微,分立器件
6358,600460,士兰微,分立器件
6359,605111,新洁能,分立器件
6360,300831,派瑞股份,分立器件
6361,002079,苏州固锝,分立器件
6362,600360,华微电子,分立器件
6363,600745,闻泰科技,分立器件
6364,688048,长光华芯,分立器件
6365,600577,精达股份,线缆部件及其他
6366,002533,金杯电工,线缆部件及其他
6367,600973,宝胜股份,线缆部件及其他
6368,002498,汉缆股份,线缆部件及其他
6369,300933,中辰股份,线缆部件及其他
6370,600869,远东股份,线缆部件及其他
6371,603618,杭电股份,线缆部件及其他
6372,300069,金利华电,线缆部件及其他
6373,002471,中超控股,线缆部件及其他
6374,002451,摩恩电气,线缆部件及其他
6375,002300,太阳电缆,线缆部件及其他
6376,001208,华菱线缆,线缆部件及其他
6377,603577,汇金通,线缆部件及其他
6378,002606,大连电瓷,线缆部件及其他
6379,834639,晨光电缆,线缆部件及其他
6380,301439,泓淋电力,线缆部件及其他
6381,605196,华通线缆,线缆部件及其他
6382,002692,ST远程,线缆部件及其他
6383,601700,风范股份,线缆部件及其他
6384,834682,球冠电缆,线缆部件及其他
6385,603897,长城科技,线缆部件及其他
6386,603333,尚纬股份,线缆部件及其他
6387,002309,ST中利,线缆部件及其他
6388,002560,通达股份,线缆部件及其他
6389,002953,日丰股份,线缆部件及其他
6390,002276,万马股份,线缆部件及其他
6391,002879,长缆科技,线缆部件及其他
6392,603606,东方电缆,线缆部件及其他
6393,300265,通光线缆,线缆部件及其他
6394,300617,安靠智电,线缆部件及其他
6395,301082,久盛电气,线缆部件及其他
6396,603530,神马电力,线缆部件及其他
6397,688226,威腾电气,线缆部件及其他
6398,605222,起帆电缆,线缆部件及其他
6399,002882,金龙羽,线缆部件及其他
6400,600468,百利电气,输变电设备
6401,002112,三变科技,输变电设备
6402,688676,金盘科技,输变电设备
6403,300283,温州宏丰,输变电设备
6404,300670,大烨智能,输变电设备
6405,301359,东南电子,输变电设备
6406,300141,和顺电气,输变电设备
6407,301120,新特电气,输变电设备
6408,603829,洛凯股份,输变电设备
6409,002270,华明装备,输变电设备
6410,600885,宏发股份,输变电设备
6411,600312,平高电气,输变电设备
6412,600550,保变电气,输变电设备
6413,603016,新宏泰,输变电设备
6414,603861,白云电器,输变电设备
6415,002346,柘中股份,输变电设备
6416,300444,双杰电气,输变电设备
6417,301012,扬电科技,输变电设备
6418,300932,三友联众,输变电设备
6419,002358,ST森源,输变电设备
6420,300477,合纵科技,输变电设备
6421,601567,三星医疗,输变电设备
6422,301361,众智科技,输变电设备
6423,300423,昇辉科技,输变电设备
6424,605066,天正电气,输变电设备
6425,300001,特锐德,输变电设备
6426,300062,中能电气,输变电设备
6427,000533,顺钠股份,输变电设备
6428,002706,良信股份,输变电设备
6429,002452,长高电新,输变电设备
6430,600089,特变电工,输变电设备
6431,601616,广电电气,输变电设备
6432,603070,万控智造,输变电设备
6433,600379,宝光股份,输变电设备
6434,601877,正泰电器,输变电设备
6435,002441,众业达,输变电设备
6436,603191,望变电气,输变电设备
6437,600290,ST华仪,输变电设备
6438,600525,长园集团,输变电设备
6439,834062,科润智控,输变电设备
6440,600192,长城电工,输变电设备
6441,837046,亿能电力,输变电设备
6442,688517,金冠电气,输变电设备
6443,301388,欣灵电气,输变电设备
6444,601179,中国西电,输变电设备
6445,300140,中环装备,输变电设备
6446,002350,北京科锐,输变电设备
6447,002028,思源电气,输变电设备
6448,600112,ST天成,输变电设备
6449,603097,江苏华辰,输变电设备
6450,002927,泰永长征,输变电设备
6451,300786,国林科技,环保设备
6452,000890,法尔胜,环保设备
6453,300137,先河环保,环保设备
6454,688376,美埃科技,环保设备
6455,603324,盛剑环境,环保设备
6456,300800,力合科技,环保设备
6457,301030,仕净科技,环保设备
6458,688335,复洁环保,环保设备
6459,300385,雪浪环境,环保设备
6460,301081,严牌股份,环保设备
6461,300631,久吾高科,环保设备
6462,300425,中建环能,环保设备
6463,600526,菲达环保,环保设备
6464,600388,ST龙净,环保设备
6465,000967,盈峰环境,环保设备
6466,001336,楚环科技,环保设备
6467,300862,蓝盾光电,环保设备
6468,832145,恒合股份,环保设备
6469,832802,保丽洁,环保设备
6470,002658,雪迪龙,环保设备
6471,688501,青达环保,环保设备
6472,000551,创元科技,环保设备
6473,301288,清研环境,环保设备
6474,603279,景津装备,环保设备
6475,688309,*ST恒誉,环保设备
6476,600817,宇通重工,环保设备
6477,002645,华宏科技,环保设备
6478,688600,皖仪科技,环保设备
6479,688233,神工股份,半导体材料
6480,300706,阿石创,半导体材料
6481,002409,雅克科技,半导体材料
6482,688432,有研硅,半导体材料
6483,002119,康强电子,半导体材料
6484,688234,天岳先进,半导体材料
6485,300666,江丰电子,半导体材料
6486,688401,路维光电,半导体材料
6487,600206,有研新材,半导体材料
6488,688126,沪硅产业,半导体材料
6489,605358,立昂微,半导体材料
6490,003026,中晶科技,半导体材料
6491,688138,清溢光电,半导体材料
6492,002138,顺络电子,被动元件
6493,300460,惠伦晶体,被动元件
6494,002484,江海股份,被动元件
6495,300319,麦捷科技,被动元件
6496,603989,艾华集团,被动元件
6497,600237,铜峰电子,被动元件
6498,000636,风华高科,被动元件
6499,300408,三环集团,被动元件
6500,871981,晶赛科技,被动元件
6501,002199,东晶电子,被动元件
6502,603738,泰晶科技,被动元件
6503,600563,法拉电子,被动元件
6504,831641,格利尔,被动元件
6505,000806,*ST银河,被动元件
6506,300582,英飞特,LED
6507,300269,联建光电,LED
6508,300808,久量股份,LED
6509,300708,聚灿光电,LED
6510,300241,瑞丰光电,LED
6511,002983,芯瑞达,LED
6512,300889,爱克股份,LED
6513,300323,华灿光电,LED
6514,300303,聚飞光电,LED
6515,300625,三雄极光,LED
6516,300752,隆利科技,LED
6517,300102,乾照光电,LED
6518,301002,崧盛股份,LED
6519,300232,洲明科技,LED
6520,300162,雷曼光电,LED
6521,002745,木林森,LED
6522,300647,超频三,LED
6523,600703,三安光电,LED
6524,300632,光莆股份,LED
6525,300219,鸿利智汇,LED
6526,002449,国星光电,LED
6527,300940,南极光,LED
6528,873339,恒太照明,LED
6529,002654,万润科技,LED
6530,600651,飞乐音响,LED
6531,605365,立达信,LED
6532,002076,*ST雪莱,LED
6533,603303,得邦照明,LED
6534,300296,利亚德,LED
6535,002723,小崧股份,LED
6536,300389,艾比森,LED
6537,603685,晨丰科技,LED
6538,600261,阳光照明,LED
6539,002587,奥拓电子,LED
6540,300301,*ST长方,LED
6541,603515,欧普照明,LED
6542,603679,华体科技,LED
6543,002137,实益达,LED
6544,000541,佛山照明,LED
6545,002992,宝明科技,LED
6546,688502,茂莱光学,光学元件
6547,605588,冠石科技,光学元件
6548,688195,腾景科技,光学元件
6549,688079,美迪凯,光学元件
6550,300701,森霸传感,光学元件
6551,003015,日久光电,光学元件
6552,688010,福光股份,光学元件
6553,300331,苏大维格,光学元件
6554,301183,东田微,光学元件
6555,688322,奥比中光,光学元件
6556,688127,蓝特光学,光学元件
6557,002273,水晶光电,光学元件
6558,002962,五方光电,光学元件
6559,600071,凤凰光学,光学元件
6560,002456,欧菲光,光学元件
6561,603297,永新光学,光学元件
6562,300566,激智科技,光学元件
6563,002222,福晶科技,光学元件
6564,002808,恒久科技,光学元件
6565,605058,澳弘电子,印制电路板
6566,300852,四会富仕,印制电路板
6567,300657,弘信电子,印制电路板
6568,301176,逸豪新材,印制电路板
6569,605258,协和电子,印制电路板
6570,688655,迅捷兴,印制电路板
6571,300964,本川智能,印制电路板
6572,002938,鹏鼎控股,印制电路板
6573,688519,南亚新材,印制电路板
6574,301132,满坤科技,印制电路板
6575,301366,一博科技,印制电路板
6576,300739,明阳电路,印制电路板
6577,002815,崇达技术,印制电路板
6578,301282,金禄电子,印制电路板
6579,300936,中英科技,印制电路板
6580,002134,天津普林,印制电路板
6581,002288,超华科技,印制电路板
6582,002436,兴森科技,印制电路板
6583,301041,金百泽,印制电路板
6584,002384,东山精密,印制电路板
6585,603386,骏亚科技,印制电路板
6586,300814,中富电路,印制电路板
6587,600601,*ST方科,印制电路板
6588,603186,华正新材,印制电路板
6589,837821,则成电子,印制电路板
6590,688183,生益电子,印制电路板
6591,002552,宝鼎科技,印制电路板
6592,000823,超声电子,印制电路板
6593,603328,依顿电子,印制电路板
6594,002636,金安国纪,印制电路板
6595,603920,世运电路,印制电路板
6596,603228,景旺电子,印制电路板
6597,603936,博敏电子,印制电路板
6598,600183,生益科技,印制电路板
6599,002916,深南电路,印制电路板
6600,300476,胜宏科技,印制电路板
6601,300903,科翔股份,印制电路板
6602,002579,中京电子,印制电路板
6603,002463,沪电股份,印制电路板
6604,002913,奥士康,印制电路板
6605,000572,海马汽车,乘用车
6606,601127,赛力斯,乘用车
6607,601238,广汽集团,乘用车
6608,000625,长安汽车,乘用车
6609,002594,比亚迪,乘用车
6610,600733,北汽蓝谷,乘用车
6611,600104,上汽集团,乘用车
6612,000980,众泰汽车,乘用车
6613,601633,长城汽车,乘用车
6614,688181,八亿时空,面板
6615,301106,骏成科技,面板
6616,301045,天禄科技,面板
6617,300545,联得装备,面板
6618,300939,秋田微,面板
6619,003019,宸展光电,面板
6620,605218,伟时电子,面板
6621,300128,锦富技术,面板
6622,300120,经纬辉开,面板
6623,301379,天山电子,面板
6624,600552,凯盛科技,面板
6625,688299,长阳科技,面板
6626,002952,亚世光电,面板
6627,002036,联创电子,面板
6628,300076,GQY视讯,面板
6629,301321,翰博高新,面板
6630,603703,盛洋科技,面板
6631,000509,华塑控股,面板
6632,000725,京东方A,面板
6633,000727,冠捷科技,面板
6634,300088,长信科技,面板
6635,688055,龙腾光电,面板
6636,002106,莱宝高科,面板
6637,000020,深华发A,面板
6638,688496,清越科技,面板
6639,001308,康冠科技,面板
6640,873001,纬达光电,面板
6641,000413,东旭光电,面板
6642,600666,*ST瑞德,面板
6643,002289,宇顺电子,面板
6644,002845,同兴达,面板
6645,000050,深天马A,面板
6646,002387,维信诺,面板
6647,000100,TCL科技,面板
6648,000045,深纺织A,面板
6649,002217,合力泰,面板
6650,688538,和辉光电,面板
6651,300909,汇创达,面板
6652,000536,华映科技,面板
6653,002876,三利谱,面板
6654,002765,蓝黛科技,面板
6655,600707,彩虹股份,面板
6656,603773,沃格光电,面板
6657,002955,鸿合科技,面板
6658,600006,东风汽车,商用载货车
6659,301039,中集车辆,商用载货车
6660,000800,一汽解放,商用载货车
6661,000550,江铃汽车,商用载货车
6662,600166,福田汽车,商用载货车
6663,600841,动力新科,商用载货车
6664,000951,中国重汽,商用载货车
6665,600418,江淮汽车,商用载货车
6666,600375,汉马科技,商用载货车
6667,000957,中通客车,商用载客车
6668,600066,宇通客车,商用载客车
6669,600213,亚星客车,商用载客车
6670,000868,安凯客车,商用载客车
6671,600686,金龙汽车,商用载客车
6672,600303,ST曙光,商用载客车
6673,301322,绿通科技,其他交运设备
6674,300994,久祺股份,其他交运设备
6675,600679,上海凤凰,其他交运设备
6676,301345,涛涛车业,其他交运设备
6677,601777,力帆科技,其他交运设备
6678,603529,爱玛科技,其他交运设备
6679,603787,新日股份,其他交运设备
6680,002105,信隆健康,其他交运设备
6681,603776,永安行,其他交运设备
6682,000913,钱江摩托,其他交运设备
6683,689009,九号公司,其他交运设备
6684,600099,林海股份,其他交运设备
6685,603766,隆鑫通用,其他交运设备
6686,003033,征和工业,其他交运设备
6687,603129,春风动力,其他交运设备
6688,600818,中路股份,其他交运设备
6689,600336,澳柯玛,冰洗
6690,600983,惠而浦,冰洗
6691,000521,长虹美菱,冰洗
6692,002668,奥马电器,冰洗
6693,600690,海尔智家,冰洗
6694,000996,中国中期,汽车服务Ⅲ
6695,300825,阿尔特,汽车服务Ⅲ
6696,601258,庞大集团,汽车服务Ⅲ
6697,000757,浩物股份,汽车服务Ⅲ
6698,600297,广汇汽车,汽车服务Ⅲ
6699,600386,北巴传媒,汽车服务Ⅲ
6700,600653,申华控股,汽车服务Ⅲ
6701,600327,大东方,汽车服务Ⅲ
6702,000753,漳州发展,汽车服务Ⅲ
6703,600335,国机汽车,汽车服务Ⅲ
6704,000025,特力A,汽车服务Ⅲ
6705,603377,东方时尚,汽车服务Ⅲ
6706,601965,中国汽研,汽车服务Ⅲ
6707,688187,时代电气,轨交设备
6708,688569,铁科轨道,轨交设备
6709,300960,通业科技,轨交设备
6710,688367,工大高科,轨交设备
6711,300011,鼎汉技术,轨交设备
6712,688015,交控科技,轨交设备
6713,300906,日月明,轨交设备
6714,300923,研奥股份,轨交设备
6715,688285,高铁电气,轨交设备
6716,002972,科安达,轨交设备
6717,301016,雷尔伟,轨交设备
6718,601766,中国中车,轨交设备
6719,300594,朗进科技,轨交设备
