总市值,流通市值,行业,上市时间,股票代码,股票简称,总股本,流通股
1859936000.0000002,643331000.0,塑料制品,20210526,300995,奇德新材,84160000.0,29110000.0
7630262500.0,4971909988.0,塑料制品,20150630,002768,国恩股份,271250000.0,176747600.0
12189657639.6,11815994139.6,塑料制品,20110520,601208,东材科技,916515612.0,888420612.0
1841000000.0,911466838.94,塑料制品,20201225,300920,润阳科技,100000000.0,49509334.0
3136266721.4500003,982793367.3000001,专用设备,20210728,688718,唯赛勃,173754389.0,54448386.0
2635200000.0,1247437207.08,塑料制品,20220323,301237,和顺科技,80000000.0,37869982.0
1121400400.0,661034494.62,塑料制品,20150313,832089,禾昌聚合,107620000.0,63439011.0
4166687198.31,3156386095.17,塑料制品,20170627,002886,沃特股份,226573529.0,171636003.0
2411497788.84,1135528989.8400002,塑料制品,20210421,300980,祥源新材,108333234.0,51012084.0
2181100000.0,545700000.0,化学制品,20220819,301300,远翔新材,64150000.0,16050000.0
4802400000.0,2547509971.7599998,塑料制品,20210428,688323,瑞华泰,180000000.0,95483882.0
2533200000.0,1517421504.84,塑料制品,20210628,301019,宁波色母,120000000.0,71881644.0
15681022304.0,12322692534.27,化学制品,20210810,605589,圣泉集团,782876800.0,615211809.0
1958499792.1499999,1592169766.98,塑料制品,20110712,300243,瑞丰高材,232325005.0,188869486.0
7449284455.650001,6059858301.450001,塑料制品,20110222,300180,华峰超纤,1761060155.0,1432590615.0
1531800000.0,1452184626.0,化学制品,20120523,300321,同大股份,88800000.0,84184616.0
5384817388.71,5384082666.21,塑料制品,19981119,000859,国风新材,895976271.0,895854021.0
4703064391.68,3263612968.96,塑料制品,20201118,688219,会通股份,459283632.0,318712204.0
1900889858.7,1900889858.7,塑料制品,20010612,600589,ST榕泰,704033281.0,704033281.0
1680371250.0000002,1665303090.0000002,塑料制品,20171106,300717,华信新材,102775000.0,101853400.0
25269945714.36,24475148481.93,塑料制品,20040623,600143,金发科技,2657197236.0,2573622343.0
2360888348.7999997,2342925748.7999997,塑料制品,20170614,603879,永悦科技,362099440.0,359344440.0
11511553609.84,9935532757.27,橡胶制品,20170105,300587,天铁股份,1076852536.0,929423083.0
3168930524.8799996,2047333658.32,橡胶制品,20150519,002753,永东股份,375465702.0,242575078.0
7826251875.0,2542735500.0,橡胶制品,20201207,605183,确成股份,417400100.0,135612560.0
30560907777.600002,18344254276.8,塑料制品,20150702,300487,蓝晓科技,335097673.0,201143139.0
2559548874.0,629880000.0,塑料制品,20210513,605488,福莱新材,176764425.0,43500000.0
3574766534.9,2879534444.1200004,塑料制品,20120329,300305,裕兴股份,288753355.0,232595674.0
2378182233.24,2220469562.52,橡胶制品,20171208,300731,科创新源,126431804.0,118047292.0
3501523915.89,2714776774.71,塑料制品,20110615,300230,永利股份,816206041.0,632815099.0
2591086325.1,2440627523.88,塑料制品,20110525,300221,银禧科技,474557935.0,447001378.0
4803374046.0,2613491841.4,化纤行业,20211019,688722,同益中,224666700.0,122240030.0
14274909062.4,4538397024.0,化纤行业,20160325,836077,吉林碳谷,318636363.0,101303505.0
1297131520.0,1270114816.0,塑料制品,20150610,300478,杭州高新,126673000.0,124034650.0
2905712150.54,2273373225.3399997,橡胶制品,20100402,002381,双箭股份,411573959.0,322007539.0
9231141822.98,4883971640.24,塑料制品,20191125,300806,斯迪克,324013402.0,171427576.0
4750047769.610001,4749933842.88,塑料制品,20000525,000973,佛塑科技,967423171.0,967399968.0
3017142600.0,1056119522.49,橡胶制品,20210623,001207,联科科技,183860000.0,64358289.0
89184942739.68001,74190375034.44,化纤行业,20000529,000301,东方盛虹,6611189232.0,5499657156.0
1854341800.0,895510012.48,塑料制品,20220314,301131,聚赛龙,47780000.0,23074208.0
4377984000.0,1304099000.0,塑料制品,20220111,301196,唯科科技,124800000.0,37175000.0
36567000000.0,2984018181.0800004,化纤行业,20220406,688295,中复神鹰,900000000.0,73443716.0
2730240000.0,805420800.0,化纤行业,20200824,300876,蒙泰高新,96000000.0,28320000.0
5633564369.669999,4642589740.25,橡胶制品,20120601,300320,海达股份,601234191.0,495473825.0
10425601774.32,10421742526.32,化纤行业,19960802,000420,吉林化纤,2458868343.0,2457958143.0
3729839178.6,2217566062.44,化学制品,20200618,605166,聚合顺,315553230.0,187611342.0
4828150965.7,4548627966.240001,塑料制品,20111122,002632,道明光学,624599090.0,588438288.0
1903245876.0,1903245876.0,化纤行业,20190117,603332,苏州龙杰,166513200.0,166513200.0
4360059940.12,4360059940.12,塑料制品,19980122,600135,乐凯胶片,553307099.0,553307099.0
2810714774.58,2810714774.58,塑料制品,20170308,603991,至正股份,74534998.0,74534998.0
5075263648.599999,1608860963.3999999,化学原料,20220113,300834,星辉环材,193712353.0,61406907.0
2499115591.59,1734544233.48,塑料制品,20210601,301003,江苏博云,99053333.0,68749276.0
2105894400.0,842966400.0,化纤行业,20210909,301057,汇隆新材,110720000.0,44320000.0
5069744204.8,4210637798.4000006,塑料制品,20100122,002341,新纶新材,1152214592.0,956963136.0
3014200696.6,2314630598.31,塑料制品,20160830,300539,横河精密,222122380.0,170569683.0
3709008644.4,883367278.8000001,化纤行业,20220816,688203,海正生材,202678068.0,48271436.0
4152960000.0000005,861933643.4000001,塑料制品,20200928,688585,上纬新材,403200000.0,83682878.0
3626094475.7799997,2697471943.18,橡胶制品,20080425,002224,三 力 士,729596474.0,542750894.0
2426666684.0,1217796684.0,塑料制品,20210125,688669,聚石化学,93333334.0,46838334.0
2569442220.0,2569442220.0,塑料制品,20100429,002395,双象股份,268209000.0,268209000.0
8429440978.32,6249398036.07,塑料制品,20170104,300586,美联新材,524545176.0,388886001.0
36822075715.74,36743770044.24,化纤行业,20060823,002064,华峰化学,4962543897.0,4951990572.0
472800019.7,104555571.17999999,塑料制品,20150126,831834,三维股份,120000005.0,26536947.0
7560593902.32,7556186902.32,塑料制品,20070124,002108,沧州明珠,1672697766.0,1671722766.0
9879810767.32,3120453121.6000004,塑料制品,20200821,605008,长鸿高科,642380414.0,202890320.0
2327220592.0,1083841282.0,化纤行业,20200925,002998,优彩资源,326398400.0,152011400.0
10329183124.300001,8555986153.440001,橡胶制品,20190329,300767,震安科技,247227935.0,204786648.0
5555529653.16,4273484350.56,塑料制品,20170213,603330,天洋新材,432673649.0,332825884.0
2682949284.84,2682949284.84,化纤行业,19970619,000782,美达股份,528139623.0,528139623.0
5466027891.0,5465984241.0,塑料制品,20080728,002263,大东南,1878360100.0,1878345100.0
8155013575.94,5576583593.9,化纤行业,19940106,600810,神马股份,1044175874.0,714031190.0
14325042882.06,14031642981.06,橡胶制品,20161207,603033,三维股份,791876334.0,775657434.0
2435328000.0,2435328000.0,塑料制品,20161212,603928,兴业股份,201600000.0,201600000.0
8525479319.839999,7379003484.16,塑料制品,20170106,002838,道恩股份,447766771.0,387552704.0
28230362206.2,28082742233.7,化纤行业,19970328,000703,恒逸石化,3666280806.0,3647109381.0
5199173681.38,4917690257.62,塑料制品,20101210,002522,浙江众成,905779387.0,856740463.0
1904999252.0,1904999252.0,化纤行业,19960308,600889,南京化纤,366346010.0,366346010.0
3217283300.05,2103166408.3500001,塑料制品,20161129,002825,纳尔股份,244660327.0,159936609.0
1870036936.0,1472146723.68,塑料制品,20180206,300644,南京聚隆,107969800.0,84996924.0
2600573623.48,2600573623.48,化纤行业,19961226,000677,恒天海龙,863977948.0,863977948.0
4127491765.46,3452157450.56,塑料制品,20100303,002361,神剑股份,951034969.0,795427984.0
6784669448.2,5286213603.16,化纤行业,20080123,002206,海 利 得,1167757220.0,909847436.0
5089545389.66,4869323810.62,化纤行业,19991021,000949,新乡化纤,1466727778.0,1403263346.0
14056713424.74,12537574444.92,化纤行业,19970528,600063,皖维高新,2159249374.0,1925894692.0
2349969210.0,2342273347.02,塑料制品,20110518,300218,安利股份,216987000.0,216276394.0
5555300801.49,5553791311.53,化纤行业,19990810,000936,华西股份,886012887.0,885772139.0
2875559400.0,2875559400.0,塑料制品,20171109,300716,泉为科技,160020000.0,160020000.0
14927550077.35,11404996829.87,塑料制品,20110602,002585,双星新材,1156278085.0,883423457.0
3614720000.0,903680000.0,化学制品,20221208,001333,光华股份,128000000.0,32000000.0
16457095467.64,16457095467.64,化纤行业,20170418,603225,新凤鸣,1529469839.0,1529469839.0
4598197083.2,4433053786.88,橡胶制品,20100917,300121,阳谷华泰,404770870.0,390233608.0
19873392658.49,9826810399.98,化纤行业,20080625,002254,泰和新材,862934983.0,426696066.0
798531374.75,435177130.25,橡胶制品,20150417,832225,利通科技,105765745.0,57639355.0
1977085516.0,1977085516.0,塑料制品,20170525,603580,艾艾精工,130673200.0,130673200.0
9421468509.6,9243405309.6,橡胶制品,20060915,002068,黑猫股份,747735596.0,733603596.0
3529600000.0,882400000.0,化学原料,20220930,001255,博菲电气,80000000.0,20000000.0
33466338562.84,31750930793.56,化纤行业,20110518,601233,桐昆股份,2411119493.0,2287531037.0
7264208000.000001,7206738000.000001,玻璃玻纤,20190719,603256,宏和科技,884800000.0,877800000.0
3648107450.0,1725075625.0,装修装饰,20210823,001212,中旗新材,117871000.0,55737500.0
2711128420.0,922942020.0,水泥建材,20210310,605122,四方新材,172354000.0,58674000.0
2856951303.18,1918266774.2,装修建材,20110622,300234,开尔新材,507451386.0,340722340.0
2244240000.0,1052750541.6,装修建材,20210618,301010,晶雪节能,108000000.0,50661720.0
2836402010.64,1638923552.6399999,装修建材,20170123,300599,雄塑科技,358131567.0,206934792.0
3595238366.9399996,2765926644.7799997,装修装饰,20150319,300374,中铁装配,245912337.0,189187869.0
1397934720.0,1396440656.52,装修建材,20120119,002652,扬子新材,512064000.0,511516724.0
2108332667.0900002,749665302.22,非金属材料,20211224,001296,长江材料,106859233.0,37996214.0
1479141518.4,1479096543.8600001,水泥建材,19930429,000023,深天地Ａ,138756240.0,138752021.0
1723666972.98,1723666972.98,装修装饰,20170116,603038,华立股份,206674697.0,206674697.0
1872981704.0,567981704.0,装修装饰,20200803,605318,法狮龙,129171152.0,39171152.0
3993580202.64,3624059012.64,水泥建材,20110707,002596,海南瑞泽,1147580518.0,1041396268.0
4222138499.9999995,3498866192.47,装修建材,20151223,002785,万里石,201150000.0,166692053.0
5358050231.25,2532226448.56,玻璃玻纤,20200903,605006,山东玻纤,600005625.0,283563992.0
3122099458.0,3110309098.0,装修建材,20171106,603856,东宏股份,257386600.0,256414600.0
3084330134.6000004,2715429726.23,装修建材,20110407,300198,纳川股份,1031548540.0,908170477.0
4765026417.900001,3835521085.2000003,装修建材,20100506,002398,垒知集团,716545326.0,576770088.0
4273857790.5600004,3491840508.3,装修建材,20080425,002225,濮耐股份,1010368272.0,825494210.0
2593685944.0,2593685944.0,水泥建材,19940103,600802,福建水泥,458248400.0,458248400.0
2931180000.0,2929833366.25,装修建材,20100803,002457,青龙管业,334992000.0,334838099.0
8096708945.94,7377947747.2699995,环保行业,19931215,000546,金圆股份,780781962.0,711470371.0
4342337909.36,4342337909.36,水泥建材,19930728,600668,尖峰集团,344083828.0,344083828.0
2132083786.3799999,997702110.42,装修建材,20140128,002718,友邦吊顶,131447829.0,61510611.0
38369079510.8,35031000850.0,装修建材,20100318,002372,伟星新材,1592077988.0,1453568500.0
9061290121.6,9054744811.6,水泥建材,20080516,002233,塔牌集团,1192275016.0,1191413791.0
2107899600.0,2107899600.0,水泥建材,19931008,600678,四川金顶,348990000.0,348990000.0
5838773926.84,5837568362.56,水泥建材,19960716,600724,宁波富达,1445241071.0,1444942664.0
5315601962.68,3851762332.4300003,装修建材,20171026,300715,凯伦股份,384909628.0,278911103.0
27121538680.36,21168761990.56,水泥建材,20110301,601992,金隅集团,10677771134.0,8334158264.0
5386962567.360001,5386962567.360001,玻璃玻纤,20150122,603601,再升科技,1020258062.0,1020258062.0
2585364931.76,2092474249.39,水泥建材,20120426,002671,龙泉股份,565725368.0,457871827.0
11690909127.0,11690909127.0,水泥建材,19961218,000672,上峰水泥,969395450.0,969395450.0
24322655538.0,14157784660.5,水泥建材,19960614,000401,冀东水泥,2658213720.0,1547298870.0
4613643489.24,4601980139.099999,水泥建材,20010116,600326,西藏天路,920886924.0,918558910.0
26729620200.0,13419843240.689999,装修建材,20160329,002791,坚朗五金,321540000.0,161432013.0
376680000.0,104278921.74,装修装饰,20151013,833580,科创新材,86000000.0,23807973.0
4369101379.13,3243350264.22,装修建材,20100423,002392,北京利尔,1190490839.0,883746666.0
6543543864.440001,3944250480.7900004,玻璃玻纤,20110329,300196,长海股份,408716044.0,246361679.0
2339892634.75,1769736848.0,装修装饰,20080612,002247,聚力文化,850870049.0,643540672.0
3075563520.0,2750829162.75,装修建材,20120816,002694,顾地科技,597196800.0,534141585.0
5380109877.2699995,3386139656.79,装修装饰,19960415,000055,方大集团,1073874227.0,675876179.0
21372017064.72,13619152266.96,玻璃玻纤,19920228,000012,南  玻Ａ,3070692107.0,1956774751.0
6723708532.330001,5777130460.34,水泥建材,20030724,600425,青松建化,1604703707.0,1378790086.0
3982056320.0000005,2522356790.0,装修建材,20100112,002333,罗普斯金,674924800.0,427518100.0
16551386419.44,16551386419.44,水泥建材,19990824,000935,四川双马,763440333.0,763440333.0
6034850906.610001,5569785418.59,装修建材,20111208,002641,公元股份,1229093871.0,1134375849.0
2139474480.0000002,2139474480.0000002,水泥建材,20150611,603616,韩建河山,381368000.0,381368000.0
3109188723.28,3109188723.28,通信设备,20000919,600293,三峡新材,1160145046.0,1160145046.0
7216493330.900001,7216322222.55,水泥建材,19970923,000789,万年青,797402578.0,797383671.0
11291216667.800001,10064566165.1,装修建材,20061130,002088,鲁阳节能,506332586.0,451325837.0
8609059227.38,8607644198.83,水泥建材,19960716,600720,祁连山,776290282.0,776162687.0
4920142500.0,3037051269.0,玻璃玻纤,20110830,002613,北玻股份,937170000.0,578485956.0
10313434663.68,10313434663.68,水泥建材,20091103,002302,西部建设,1262354304.0,1262354304.0
7350456798.48,7334841860.639999,玻璃玻纤,20071226,002201,正威新材,651636241.0,650251938.0
46799367223.4,45218874972.0,装修建材,19970606,000786,北新建材,1689507842.0,1632450360.0
83839672918.39,66120520467.59,装修建材,20080910,002271,东方雨虹,2518464191.0,1986197671.0
5656242217.45,4521867205.349999,玻璃玻纤,19940128,600819,耀皮玻璃,934916069.0,747416067.0
33839121659.7,21980740859.7,水泥建材,19940103,600801,华新水泥,2096599855.0,1361879855.0
59406549043.52,59406549043.52,玻璃玻纤,19990422,600176,中国巨石,4003136728.0,4003136728.0
6297957287.5,1137769787.5,水泥建材,20210204,003037,三和管桩,503836583.0,91021583.0
13130396300.0,13130396300.0,玻璃玻纤,20020815,600586,金晶科技,1428770000.0,1428770000.0
153414809662.05,115791389662.05,水泥建材,20020207,600585,海螺水泥,5299302579.0,3999702579.0
2272862678.44,2272862678.44,水泥建材,20080123,002205,国统股份,185843228.0,185843228.0
79963392573.22,15261979880.810001,水泥建材,19990107,000877,天山股份,8663422814.0,1653518947.0
8463804443.4,8463804443.4,水泥建材,20030829,600449,宁夏建材,478181042.0,478181042.0
2462400000.0,2462400000.0,装修建材,19961023,000619,海螺新材,360000000.0,360000000.0
43907668367.04,43907668367.04,装修建材,20160603,603737,三棵树,376437486.0,376437486.0
7957440000.000001,7932747069.000001,玻璃玻纤,20100708,300093,金刚光伏,216000000.0,215329725.0
13521060279.15,10171749010.55,装修建材,20180125,300737,科顺股份,1180878627.0,888362359.0
41768496005.76,41768496005.76,玻璃玻纤,20061120,002080,中材科技,1678123584.0,1678123584.0
28579271506.8,28579271506.8,玻璃玻纤,20110812,601636,旗滨集团,2683499672.0,2683499672.0
4852717417.0,4817426256.08,装修建材,20170928,603378,亚士创能,431736425.0,428596642.0
2732730000.0,2732730000.0,装修建材,20060823,002066,瑞泰科技,231000000.0,231000000.0
9606331442.84,8618389200.74,装修建材,20050510,002043,兔 宝 宝,772834388.0,693353918.0
7807500000.0,1093050000.0,非金属材料,20220606,688119,中钢洛耐,1125000000.0,157500000.0
1994000000.0000002,929303161.62,化学制品,20210729,301036,双乐股份,100000000.0,46604973.0
4559510507.200001,3129466507.2000003,化学制品,20150423,300437,清水源,259063097.0,177810597.0
